번호,제조사,제품명,가격,세부스펙,이미지,상품주소
482,GIGABYTE,GIGABYTE B860 AORUS ELITE WIFI7 ICE 제이씨현,"281,320","인텔(소켓1851) / 인텔 B860 / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 14+1+2페이즈 / 60A / Vcore출력합계 : 840 / [메모리] 9200MHz (PC5-73600) / 4개 / 메모리 용량 : 최대 256GB / XMP / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x1) : 2개 / [저장장치] SATA3 : 4개 / M.2 : 3개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / Type-C / USB4 40Gbps / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / S/PDIF / 오디오잭 / USB A타입 : 10개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / Realtek(v1.0), MediaTek(v1.1) / 무선랜(Wi-Fi) / 블루투스 / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.1 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 3개 / I/O 헤더 : 프론트오디오AAFP 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/827/250/074/a11a0faa399b489b934f42f51dc48f67.jpg?shrink=130:130&_v=20260921110122,https://prod.danawa.com/info/?pcode=74250827&cate=112751
483,GIGABYTE,GIGABYTE B860M AORUS ELITE WIFI6E ICE 제이씨현,"257,980","인텔(소켓1851) / 인텔 B860 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x24.4cm) / 전원부 : 12+1+2페이즈 / 60A / Vcore출력합계 : 720 / [메모리] 9200MHz (PC5-73600) / 4개 / 메모리 용량 : 최대 256GB / XMP / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / [저장장치] SATA3 : 4개 / M.2 : 3개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / Type-C / USB4 40Gbps / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / S/PDIF / 오디오잭 / USB A타입 : 10개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / Intel(v1.0), Realtek(v1.1) / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : 썬더볼트 헤더 , USB3.0 헤더 , USB2.0 헤더 , USB3.1 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 3개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/974/250/074/bf4b9e68309141e2a933d09dd0d79445.jpg?shrink=130:130&_v=20260921142855,https://prod.danawa.com/info/?pcode=74250974&cate=112751
484,GIGABYTE,GIGABYTE H810M D2HX SI GEN5 피씨디렉트,"115,340","인텔(소켓1851) / 인텔 H810 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (22.6x21.5cm) / 전원부 : 6+1+1페이즈 / 60A / Vcore출력합계 : 360 / [메모리] 6400MHz (PC5-51200) / 2개 / 메모리 용량 : 최대 128GB / XMP / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe3.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] SATA3 : 4개 / M.2 : 1개 / M.2 연결 : PCIe4.0 , NVMe / [후면단자] HDMI / D-SUB / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / USB A타입 : 6개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 / 시스템팬 4핀 : 2개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / DrMOS 닫기",https://img.danuri.io/catalog-image/550/735/106/121bfc2b8cc640a4870f5e7d24a52c2b.jpg?shrink=130:130&_v=20260921110334,https://prod.danawa.com/info/?pcode=106735550&cate=112751
485,GIGABYTE,GIGABYTE H810M K 피씨디렉트,"100,990","인텔 H810 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe4.0 x16 / M-ATX (22.6x18.5cm) / 전원부 : 3+1+2페이즈 / [메모리] 6400MHz (PC5-51200) / 2개 / 메모리 용량 : 최대 128GB / XMP / [확장슬롯] PCIe버전 : PCIe4.0 , PCIe3.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 1개 / SATA3 : 4개 / M.2 연결 : PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / USB A타입 : 6개 / [랜/오디오] 유선랜 칩셋 : Realtek / 1Gbps / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 / 시스템팬 4핀 : 1개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 , COM포트 헤더 닫기",https://img.danuri.io/catalog-image/073/942/076/047a95b822154208bf5c4b2817d359ce.jpg?shrink=130:130&_v=20260921115928,https://prod.danawa.com/info/?pcode=76942073&cate=112751
486,GIGABYTE,GIGABYTE B860M AORUS ELITE WIFI6E 제이씨현,"261,090","인텔(소켓1851) / 인텔 B860 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x24.4cm) / 전원부 : 12+1+2페이즈 / 60A / Vcore출력합계 : 720 / [메모리] 9200MHz (PC5-73600) / 4개 / 메모리 용량 : 최대 256GB / XMP / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / [저장장치] SATA3 : 4개 / M.2 : 3개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe / [후면단자] HDMI / DP / Type-C / USB4 40Gbps / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / S/PDIF / 오디오잭 / USB A타입 : 10개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / Intel(v1.0), Realtek(v1.1) / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : 썬더볼트 헤더 , USB3.0 헤더 , USB2.0 헤더 , USB3.1 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 3개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / [특징] DrMOS / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/187/251/074/f23527f3cd40489facf35049d0e0b6cc.jpg?shrink=130:130&_v=20260921115903,https://prod.danawa.com/info/?pcode=74251187&cate=112751
487,GIGABYTE,GIGABYTE H810M K 제이씨현,"104,990","인텔 H810 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe4.0 x16 / M-ATX (22.6x18.5cm) / 전원부 : 3+1+2페이즈 / [메모리] 6400MHz (PC5-51200) / 2개 / 메모리 용량 : 최대 128GB / XMP / [확장슬롯] PCIe버전 : PCIe4.0 , PCIe3.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 1개 / SATA3 : 4개 / M.2 연결 : PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / USB A타입 : 6개 / [랜/오디오] 유선랜 칩셋 : Realtek / 1Gbps / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 / 시스템팬 4핀 : 1개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 , COM포트 헤더 닫기",https://img.danuri.io/catalog-image/983/941/076/68f0fe5472f849a1b4628978419eb91f.jpg?shrink=130:130&_v=20260921115823,https://prod.danawa.com/info/?pcode=76941983&cate=112751
488,GIGABYTE,GIGABYTE H810M K GEN5 제이씨현,"101,030","인텔(소켓1851) / 인텔 H810 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (22.6x18.5cm) / [메모리] 6400MHz (PC5-51200) / 2개 / 메모리 용량 : 최대 128GB / XMP / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe3.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] SATA3 : 4개 / M.2 : 1개 / M.2 연결 : PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / USB A타입 : 6개 / [랜/오디오] 유선랜 칩셋 : Realtek / 1Gbps / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 / 시스템팬 4핀 : 1개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 닫기",https://img.danuri.io/catalog-image/528/401/108/24f5db644ae44f3b8d93319e5569a856.jpg?shrink=130:130&_v=20260921110328,https://prod.danawa.com/info/?pcode=108401528&cate=112751
489,GIGABYTE,GIGABYTE Z890 AORUS ELITE WIFI7 피씨디렉트,"353,000","인텔 Z890 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 16+1+2페이즈 / 페이즈당80A / Vcore출력합계 : 1280A / [메모리] 9200MHz (PC5-73600) / 4개 / 메모리 용량 : 최대 256GB / XMP / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 2개 / [저장장치] M.2 : 4개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , SATA / [후면단자] DP / Type-C / 썬더볼트4 / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / RJ-45 / S/PDIF / 오디오잭 / USB A타입 : 9개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / MediaTek MT7925(at v1.0) / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek ALC1220 / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.2 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 , 펌프전용 헤더 / 시스템팬 4핀 : 3개 / I/O 헤더 : TPM 헤더 , 디버그LED , 프론트오디오AAFP 헤더 / [특징] SPS(DrMOS) / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/671/699/069/2f0bf7f2f58f4c25a7cf550b2e11d351.jpg?shrink=130:130&_v=20260921110648,https://prod.danawa.com/info/?pcode=69699671&cate=112751
490,GIGABYTE,GIGABYTE H810M S2H GEN5 제이씨현,"111,070","인텔(소켓1851) / 인텔 H810 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x21.5cm) / [메모리] 6400MHz (PC5-51200) / 2개 / 메모리 용량 : 최대 128GB / XMP / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe3.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] SATA3 : 4개 / M.2 : 1개 / M.2 연결 : PCIe4.0 , NVMe / [후면단자] HDMI / DP / D-SUB / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / USB A타입 : 6개 / [랜/오디오] 유선랜 칩셋 : Realtek / 1Gbps / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , ARGB 5V 3핀 헤더 / 시스템팬 4핀 : 2개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 , S/PDIF OUT 헤더 닫기",https://img.danuri.io/catalog-image/782/687/122/1d192eacc8194147a6a4b474e9c5f5e8.jpeg?shrink=130:130&_v=20260921085855,https://prod.danawa.com/info/?pcode=122687782&cate=112751
491,GIGABYTE,GIGABYTE H810M D2HX SI GEN5 제이씨현,"111,980","인텔(소켓1851) / 인텔 H810 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (22.6x21.5cm) / [메모리] 6400MHz (PC5-51200) / 2개 / 메모리 용량 : 최대 128GB / XMP / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe3.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] SATA3 : 4개 / M.2 : 1개 / M.2 연결 : PCIe4.0 , NVMe / [후면단자] HDMI / D-SUB / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / USB A타입 : 6개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 / 시스템팬 4핀 : 2개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / DrMOS 닫기",https://img.danuri.io/catalog-image/201/454/106/22cc7625b6b04fac8346f5828f9745e9.jpg?shrink=130:130&_v=20260921081229,https://prod.danawa.com/info/?pcode=106454201&cate=112751
492,GIGABYTE,GIGABYTE Z890 AORUS MASTER 제이씨현,"669,000","인텔 Z890 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / ATX (30.5x24.4cm) / 전원부 : 18+1+2페이즈 / 페이즈당110A / Vcore출력합계 : 1980A / [메모리] 9500MHz (PC5-76000) / 4개 / 메모리 용량 : 최대 256GB / XMP / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe4.0 / PCIex16 : 1개 / PCIex16(at x4) : 1개 / PCIex16(at x1) : 1개 / [저장장치] M.2 : 5개 / SATA3 : 4개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , SATA , PCIe 레인공유 / [후면단자] Type-C / 썬더볼트4 / USB3.x 10Gbps / USB3.x 5Gbps / USB 2.0 / S/PDIF / 오디오잭 / BIOS플래시백 / 클리어CMOS / USB A타입 : 12개 / USB C타입 : 2개 / [랜/오디오] 유선랜 칩셋 : Marvell AQtion AQC113C / 10Gbps / RJ-45 : 1개 / Intel BE200NGW / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : ESS ES9118 / 5.1채널(6ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.2 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 / 시스템팬 4핀 : 8개 / I/O 헤더 : TPM 헤더 , 디버그LED , 프론트오디오AAFP 헤더 , 온도 센서 / SPS(DrMOS) / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/756/698/069/e2f0ae4869b647daa5744ce8543c3860.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=69698756&cate=112751
493,GIGABYTE,GIGABYTE Z890I AORUS ULTRA 제이씨현,"487,990","인텔 Z890 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / M-iTX (17.0x17.0cm) / 전원부 : 8+1+2페이즈 / 페이즈당105A / Vcore출력합계 : 840A / [메모리] 8800MHz (PC5-70400) / 2개 / 메모리 용량 : 최대 128GB / XMP / [확장슬롯] PCIe버전 : PCIe5.0 / PCIex16 : 1개 / [저장장치] M.2 : 2개 / SATA3 : 2개 / M.2 연결 : PCIe5.0 , PCIe4.0 , NVMe , SATA / [후면단자] HDMI / DP / Type-C / 썬더볼트4 / USB3.x 10Gbps / USB3.x 5Gbps / RJ-45 / S/PDIF / 오디오잭 / BIOS플래시백 / USB A타입 : 5개 / USB C타입 : 1개 / [랜/오디오] 유선랜 칩셋 : Realtek / 2.5Gbps / RJ-45 : 1개 / Intel BE202 / 무선랜(Wi-Fi) / 블루투스 / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.1 Type C 헤더 , ARGB 5V 3핀 헤더 , CPU추가팬(OPT) 헤더 / 시스템팬 4핀 : 1개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / [특징] SPS(DrMOS) / 전원부 방열판 / M.2 히트싱크 / 일체형IO실드 / LED라이트 / UEFI 닫기",https://img.danuri.io/catalog-image/389/699/069/c76b14a5a75f403381a134eb692e4efe.jpg?shrink=130:130&_v=20260921114653,https://prod.danawa.com/info/?pcode=69699389&cate=112751
494,GIGABYTE,GIGABYTE H810M S2H 피씨디렉트,"115,970","인텔 H810 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe4.0 x16 / M-ATX (24.4x21.5cm) / 전원부 : 4+1+2페이즈 / [메모리] 6400MHz (PC5-51200) / 2개 / 메모리 용량 : 최대 128GB / XMP / [확장슬롯] PCIe버전 : PCIe4.0 , PCIe3.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 1개 / SATA3 : 4개 / M.2 연결 : PCIe4.0 , NVMe / [후면단자] HDMI / DP / D-SUB / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / USB A타입 : 6개 / [랜/오디오] 유선랜 칩셋 : Realtek / 1Gbps / 오디오 칩셋 : Realtek / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , ARGB 5V 3핀 헤더 / 시스템팬 4핀 : 2개 / I/O 헤더 : 프론트오디오AAFP 헤더 , COM포트 헤더 , S/PDIF OUT 헤더 닫기",https://img.danuri.io/catalog-image/094/942/076/44101e1ce4594367a48219e4c716935f.jpg?shrink=130:130&_v=20260921110124,https://prod.danawa.com/info/?pcode=76942094&cate=112751
495,GIGABYTE,GIGABYTE H810M H 피씨디렉트,"109,800","인텔 H810 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe4.0 x16 / M-ATX (24.4x21.5cm) / 전원부 : 4+1+2페이즈 / [메모리] 6400MHz (PC5-51200) / 2개 / 메모리 용량 : 최대 128GB / XMP / [확장슬롯] PCIe버전 : PCIe4.0 , PCIe3.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 1개 / SATA3 : 4개 / M.2 연결 : PCIe4.0 , NVMe / [후면단자] HDMI / D-SUB / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / USB A타입 : 6개 / [랜/오디오] 유선랜 칩셋 : Realtek / 1Gbps / 오디오 칩셋 : Realtek / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , ARGB 5V 3핀 헤더 / 시스템팬 4핀 : 2개 / I/O 헤더 : 프론트오디오AAFP 헤더 , COM포트 헤더 , S/PDIF OUT 헤더 닫기",https://img.danuri.io/catalog-image/061/942/076/a4d668d128b347359f07e799fe891ed8.jpg?shrink=130:130&_v=20260921082609,https://prod.danawa.com/info/?pcode=76942061&cate=112751
496,GIGABYTE,GIGABYTE H810M S2H 제이씨현,"113,450","인텔 H810 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe4.0 x16 / M-ATX (24.4x21.5cm) / 전원부 : 4+1+2페이즈 / [메모리] 6400MHz (PC5-51200) / 2개 / 메모리 용량 : 최대 128GB / XMP / [확장슬롯] PCIe버전 : PCIe4.0 , PCIe3.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 1개 / SATA3 : 4개 / M.2 연결 : PCIe4.0 , NVMe / [후면단자] HDMI / DP / D-SUB / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / USB A타입 : 6개 / [랜/오디오] 유선랜 칩셋 : Realtek / 1Gbps / 오디오 칩셋 : Realtek / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , ARGB 5V 3핀 헤더 / 시스템팬 4핀 : 2개 / I/O 헤더 : 프론트오디오AAFP 헤더 , COM포트 헤더 , S/PDIF OUT 헤더 닫기",https://img.danuri.io/catalog-image/716/941/076/5f815ce02198433bbe4741ba340bd498.jpg?shrink=130:130&_v=20260921130429,https://prod.danawa.com/info/?pcode=76941716&cate=112751
497,GIGABYTE,GIGABYTE H810M K GEN5 피씨디렉트,"101,230","인텔 H810 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (22.6x18.5cm) / [메모리] 6400MHz (PC5-51200) / 2개 / 메모리 용량 : 최대 128GB / XMP / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe3.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 1개 / SATA3 : 4개 / M.2 연결 : PCIe4.0 , NVMe / [후면단자] HDMI / DP / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / USB A타입 : 6개 / [랜/오디오] 유선랜 칩셋 : Realtek / 1Gbps / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 / 시스템팬 4핀 : 1개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 닫기",https://img.danuri.io/catalog-image/718/045/106/086ca5be42384420a2af728190d599ed.jpg?shrink=130:130&_v=20260921082719,https://prod.danawa.com/info/?pcode=106045718&cate=112751
498,GIGABYTE,GIGABYTE H810M H GEN5 피씨디렉트,"112,750","인텔 H810 / 인텔(소켓1851) / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x21.5cm) / [메모리] 6400MHz (PC5-51200) / 2개 / 메모리 용량 : 최대 128GB / XMP / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe3.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] M.2 : 1개 / SATA3 : 4개 / M.2 연결 : PCIe4.0 , NVMe / [후면단자] HDMI / D-SUB / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / USB A타입 : 6개 / [랜/오디오] 유선랜 칩셋 : Realtek / 1Gbps / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , ARGB 5V 3핀 헤더 / 시스템팬 4핀 : 2개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 , S/PDIF OUT 헤더 닫기",https://img.danuri.io/catalog-image/001/045/106/6b8c91ba6e6f4fb29e5e3bee95d90674.jpg?shrink=130:130&_v=20260921110123,https://prod.danawa.com/info/?pcode=106045001&cate=112751
499,GIGABYTE,GIGABYTE H810M H GEN5 제이씨현,"114,870","인텔(소켓1851) / 인텔 H810 / DDR5 / VGA 연결 : PCIe5.0 x16 / M-ATX (24.4x21.5cm) / [메모리] 6400MHz (PC5-51200) / 2개 / 메모리 용량 : 최대 128GB / XMP / [확장슬롯] PCIe버전 : PCIe5.0 , PCIe3.0 / PCIex16 : 1개 / PCIex1 : 1개 / [저장장치] SATA3 : 4개 / M.2 : 1개 / M.2 연결 : PCIe4.0 , NVMe / [후면단자] HDMI / D-SUB / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / USB A타입 : 6개 / [랜/오디오] 유선랜 칩셋 : Realtek / 1Gbps / 오디오 칩셋 : Realtek / 7.1채널(8ch) / [내부I/O] USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , ARGB 5V 3핀 헤더 / 시스템팬 4핀 : 2개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 , S/PDIF OUT 헤더 닫기",https://img.danuri.io/catalog-image/966/033/124/c6f0b27c62b043c6bab076acc3b10b48.jpeg?shrink=130:130&_v=20260921110128,https://prod.danawa.com/info/?pcode=124033966&cate=112751
500,ASRock,ASRock A520M-HVS 대원씨티에스,"55,270","AMD(소켓AM4) / AMD A520 / DDR4 / VGA 연결 : PCIe3.0 x16 / M-ATX (23.0x20.1cm) / 전원부 : 4+2페이즈 / 50A / Vcore출력합계 : 200 / 메모리 4733MHz (PC4-37800) / 2개 / 메모리 용량 : 최대 128GB / XMP / 확장슬롯 PCIe버전 : PCIe3.0 / PCIex16 : 1개 / PCIex1 : 1개 / 저장장치 SATA3 : 4개 / M.2 : 1개 / M.2 연결 : PCIe , NVMe , SATA / 후면단자 HDMI / D-SUB / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / USB A타입 : 6개 / 랜/오디오 유선랜 칩셋 : Realtek RTL8111H / 1Gbps / RJ-45 : 1개 / 오디오 칩셋 : Realtek ALC887 / 7.1채널(8ch) / 내부I/O USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 / 시스템팬 4핀 : 2개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 , 침입감지 헤더 , COM포트 헤더 / 특징 UEFI 닫기",https://img.danuri.io/catalog-image/989/706/077/2a94e07972ee4c81ab449bd11ac22678.jpg?shrink=130:130&_v=20260921144429,https://prod.danawa.com/info/?pcode=77706989&cate=112751
501,ASRock,ASRock B550M Pro-A 대원씨티에스,"107,900","AMD(소켓AM4) / AMD B550 / DDR4 / VGA 연결 : PCIe4.0 x16 / M-ATX (23.0x20.1cm) / 전원부 : 8페이즈 / 메모리 4533MHz (PC4-36300) / 4개 / 메모리 용량 : 최대 128GB / XMP / 확장슬롯 PCIe버전 : PCIe4.0 , PCIe3.0 / PCIex16 : 1개 / PCIex4 : 1개 / PCIex1 : 2개 / 저장장치 SATA3 : 4개 / M.2 : 2개 / M.2 연결 : PCIe , NVMe / 후면단자 HDMI / DVI / D-SUB / USB3.x 5Gbps / USB 2.0 / RJ-45 / 오디오잭 / PS/2 / USB A타입 : 7개 / 랜/오디오 유선랜 칩셋 : Realtek RTL8111H / 1Gbps / RJ-45 : 1개 / 오디오 칩셋 : Realtek ALC887 / 7.1채널(8ch) / 내부I/O USB/팬 헤더 : USB3.0 헤더 , USB2.0 헤더 , USB3.0 Type C 헤더 , RGB 12V 4핀 헤더 , ARGB 5V 3핀 헤더 / 시스템팬 4핀 : 3개 / I/O 헤더 : TPM 헤더 , 프론트오디오AAFP 헤더 / 특징 일체형IO실드 / UEFI 닫기",https://img.danuri.io/catalog-image/135/398/108/4f1b15e7e057484baf311908ee74d961.jpg?shrink=130:130&_v=20260921144434,https://prod.danawa.com/info/?pcode=108398135&cate=112751
