번호,제조사,제품명,가격,세부스펙,이미지,상품주소
101,인텔,인텔 코어 울트라5 시리즈2 245K (애로우레이크),"320,280","인텔(소켓1851) / P6+E8코어 / 14스레드 / 메모리 규격 : DDR5 / 내장그래픽:탑재 / TSMC 3nm / 기본 클럭 : 4.2GHz / 최대 클럭 : 5.2GHz / L2 캐시 : 26MB / L3 캐시 : 24MB / PBP-MTP : 125-159W / PCIe5.0, 4.0 / 6400MHz / 인텔 그래픽스(Xe LPG) / 기술 지원 : 인텔 XTU , 인텔 퀵싱크 , 인텔 딥러닝부스트 / 쿨러 : 미포함 / 시네벤치R23(싱글) : 2114 / 시네벤치R23(멀티) : 24935 / 출시가: 309달러(VAT별도) 닫기",https://img.danuri.io/catalog-image/753/059/069/1742d30858614f50b2c7c952723b3fb7.jpg?shrink=130:130&_v=20260921140223,https://prod.danawa.com/info/?pcode=69059753&cate=112747
102,인텔,인텔 코어 울트라5 시리즈2 225F (애로우레이크),"214,930","인텔(소켓1851) / P6+E4코어 / 10스레드 / 메모리 규격 : DDR5 / 내장그래픽:미탑재 / TSMC 3nm / 기본 클럭 : 3.3GHz / 최대 클럭 : 4.9GHz / L2 캐시 : 22MB / L3 캐시 : 20MB / PBP-MTP : 65-121W / PCIe5.0, 4.0 / 6400MHz / 기술 지원 : 인텔 딥러닝부스트 / 쿨러 : 인텔 기본쿨러 포함 / 출시가: 221달러(VAT별도) 닫기",https://img.danuri.io/catalog-image/111/123/074/c3c593b37f8c42a2b1f2d040adc4025e.jpg?shrink=130:130&_v=20260921110223,https://prod.danawa.com/info/?pcode=74123111&cate=112747
103,인텔,인텔 코어 울트라5 시리즈2 250KF Plus (애로우레이크 리프레시),"328,930","인텔(소켓1851) / P6+E12코어 / 18스레드 / 메모리 규격 : DDR5 / 미탑재 / TSMC 3nm / 기본 클럭 : 4.2GHz / 최대 클럭 : 5.3GHz / L2 캐시 : 30MB / L3 캐시 : 30MB / PBP-MTP : 125-159W / PCIe5.0, 4.0 / 7200MHz / 기술 지원 : 인텔 XTU , 인텔 퀵싱크 , 인텔 딥러닝부스트 / 쿨러 : 미포함 닫기",https://img.danuri.io/catalog-image/457/424/108/28d0ca17564b4546af665b26bdd8d4a5.jpg?shrink=130:130&_v=20260921135028,https://prod.danawa.com/info/?pcode=108424457&cate=112747
104,인텔,인텔 코어 울트라9 시리즈2 285 (애로우레이크),"904,000","인텔(소켓1851) / P8+E16코어 / 24스레드 / 메모리 규격 : DDR5 / 내장그래픽:탑재 / TSMC 3nm / 기본 클럭 : 2.5GHz / 최대 클럭 : 5.6GHz / L2 캐시 : 40MB / L3 캐시 : 36MB / PBP-MTP : 65-182W / PCIe5.0, 4.0 / 6400MHz / 인텔 그래픽스(Xe LPG) / 기술 지원 : 인텔 퀵싱크 , 인텔 딥러닝부스트 / 쿨러 : 인텔 기본쿨러 포함 / 시네벤치R23(싱글) : 2180 / 시네벤치R23(멀티) : 33289 / 출시가: 549달러(VAT별도) 닫기",https://img.danuri.io/catalog-image/559/122/074/6b23d56f75924a01903a5adace2b1518.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=74122559&cate=112747
105,인텔,인텔 코어 울트라5 시리즈2 245KF (애로우레이크),"289,670","인텔(소켓1851) / P6+E8코어 / 14스레드 / 메모리 규격 : DDR5 / 내장그래픽:미탑재 / TSMC 3nm / 기본 클럭 : 4.2GHz / 최대 클럭 : 5.2GHz / L2 캐시 : 26MB / L3 캐시 : 24MB / PBP-MTP : 125-159W / PCIe5.0, 4.0 / 6400MHz / 기술 지원 : 인텔 XTU , 인텔 딥러닝부스트 / 쿨러 : 미포함 / 시네벤치R23(싱글) : 2123 / 시네벤치R23(멀티) : 25589 / 출시가: 294달러(VAT별도) 닫기",https://img.danuri.io/catalog-image/771/059/069/0b801a077f3c4e5eac495bd1957e087a.jpg?shrink=130:130&_v=20260921110120,https://prod.danawa.com/info/?pcode=69059771&cate=112747
106,인텔,인텔 코어 울트라5 시리즈2 235 (애로우레이크),"411,000","인텔(소켓1851) / P6+E8코어 / 14스레드 / 메모리 규격 : DDR5 / 내장그래픽:탑재 / TSMC 3nm / 기본 클럭 : 3.4GHz / 최대 클럭 : 5.0GHz / L2 캐시 : 26MB / L3 캐시 : 24MB / PBP-MTP : 65-121W / PCIe5.0, 4.0 / 6400MHz / 인텔 그래픽스(Xe LPG) / 기술 지원 : 인텔 퀵싱크 , 인텔 딥러닝부스트 / 쿨러 : 인텔 기본쿨러 포함 / 시네벤치R23(싱글) : 2108 / 시네벤치R23(멀티) : 22689 / 출시가: 247달러(VAT별도) 닫기",https://img.danuri.io/catalog-image/036/123/074/e32daea76ebc4b3bbadc0e1f898eaa83.jpg?shrink=130:130&_v=20260921102724,https://prod.danawa.com/info/?pcode=74123036&cate=112747
107,인텔,인텔 코어 울트라7 시리즈2 265 (애로우레이크),"552,420","인텔(소켓1851) / P8+E12코어 / 20스레드 / 메모리 규격 : DDR5 / 내장그래픽:탑재 / TSMC 3nm / 기본 클럭 : 2.4GHz / 최대 클럭 : 5.3GHz / L2 캐시 : 36MB / L3 캐시 : 30MB / PBP-MTP : 65-182W / PCIe5.0, 4.0 / 6400MHz / 인텔 그래픽스(Xe LPG) / 기술 지원 : 인텔 퀵싱크 , 인텔 딥러닝부스트 / 쿨러 : 기본형 벌크쿨러 닫기",https://img.danuri.io/catalog-image/820/583/096/f899f45e10804e2786e35cc9281a41a4.jpg?shrink=130:130&_v=20260921080622,https://prod.danawa.com/info/?pcode=96583820&cate=112747
108,인텔,인텔 코어 울트라7 시리즈2 265F (애로우레이크),"534,000","인텔(소켓1851) / P8+E12코어 / 20스레드 / 메모리 규격 : DDR5 / 내장그래픽:미탑재 / TSMC 3nm / 기본 클럭 : 2.4GHz / 최대 클럭 : 5.3GHz / L2 캐시 : 36MB / L3 캐시 : 30MB / PBP-MTP : 65-182W / PCIe5.0, 4.0 / 6400MHz / 기술 지원 : 인텔 딥러닝부스트 / 쿨러 : 인텔 기본쿨러 포함 / 시네벤치R23(싱글) : 2152 / 시네벤치R23(멀티) : 28914 / 출시가: 369달러(VAT별도) 닫기",https://img.danuri.io/catalog-image/937/122/074/4cfb925ce5ff4d5fa05ef04f8dd7be03.jpg?shrink=130:130&_v=20260921080456,https://prod.danawa.com/info/?pcode=74122937&cate=112747
109,인텔,인텔 코어 울트라5 시리즈2 245 (애로우레이크),"368,000","인텔(소켓1851) / P6+E8코어 / 14스레드 / 메모리 규격 : DDR5 / 내장그래픽:탑재 / TSMC 3nm / 기본 클럭 : 3.5GHz / 최대 클럭 : 5.1GHz / L2 캐시 : 26MB / L3 캐시 : 24MB / PBP-MTP : 65-121W / PCIe5.0, 4.0 / 6400MHz / 인텔 그래픽스(Xe LPG) / 기술 지원 : 인텔 퀵싱크 , 인텔 딥러닝부스트 / 쿨러 : 미포함 닫기",https://img.danuri.io/catalog-image/243/500/093/21209dcd1e0544d0aef5f45ce527f7d8.jpg?shrink=130:130&_v=20260921105751,https://prod.danawa.com/info/?pcode=93500243&cate=112747
110,인텔,인텔 코어 울트라9 시리즈2 285T (애로우레이크),"1,005,860","인텔(소켓1851) / P8+E16코어 / 24스레드 / 메모리 규격 : DDR5 / 내장그래픽:탑재 / TSMC 3nm / 기본 클럭 : 1.4GHz / 최대 클럭 : 5.4GHz / L2 캐시 : 40MB / L3 캐시 : 36MB / PBP-MTP : 35-112W / PCIe5.0, 4.0 / 6400MHz / 인텔 그래픽스(Xe LPG) / 기술 지원 : 인텔 딥러닝부스트 / 쿨러 : 미포함 닫기",https://img.danuri.io/catalog-image/643/583/096/02206308b8194098af65e9d286804cd0.jpg?shrink=130:130&_v=20260921140229,https://prod.danawa.com/info/?pcode=96583643&cate=112747
111,인텔,인텔 코어 울트라5 시리즈2 235T (애로우레이크),"508,990","인텔(소켓1851) / P6+E8코어 / 14스레드 / 메모리 규격 : DDR5 / 내장그래픽:탑재 / TSMC 3nm / 기본 클럭 : 2.2GHz / 최대 클럭 : 5.0GHz / L2 캐시 : 26MB / L3 캐시 : 24MB / PBP-MTP : 35-114W / PCIe5.0, 4.0 / 6400MHz / 인텔 그래픽스(Xe LPG) / 기술 지원 : 인텔 딥러닝부스트 / 쿨러 : 미포함 닫기",https://img.danuri.io/catalog-image/405/584/096/298e42e0394640e3b5995c7979757ed2.jpg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=96584405&cate=112747
112,인텔,인텔 코어 울트라7 시리즈2 265T (애로우레이크),"734,990","인텔(소켓1851) / P8+E12코어 / 20스레드 / 메모리 규격 : DDR5 / 내장그래픽:탑재 / TSMC 3nm / 기본 클럭 : 1.5GHz / 최대 클럭 : 5.3GHz / L2 캐시 : 36MB / L3 캐시 : 30MB / PBP-MTP : 35-112W / PCIe5.0, 4.0 / 6400MHz / 인텔 그래픽스(Xe LPG) / 쿨러 : 미포함 닫기",https://img.danuri.io/catalog-image/015/584/096/e5ee7b3107f74588b8679b6e6dcc2b5c.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=96584015&cate=112747
113,인텔,인텔 코어 울트라5 시리즈2 225T (애로우레이크),"487,310","인텔(소켓1851) / P6+E4코어 / 10스레드 / 메모리 규격 : DDR5 / 내장그래픽:탑재 / TSMC 3nm / 기본 클럭 : 2.5GHz / 최대 클럭 : 4.9GHz / L2 캐시 : 22MB / L3 캐시 : 20MB / PBP-MTP : 35-114W / PCIe5.0, 4.0 / 6400MHz / 인텔 그래픽스(Xe LPG) / 기술 지원 : 인텔 딥러닝부스트 / 쿨러 : 미포함 닫기",https://img.danuri.io/catalog-image/438/584/096/83c68b8dafc045819b06104d70534f5b.jpg?shrink=130:130&_v=20260921080442,https://prod.danawa.com/info/?pcode=96584438&cate=112747
114,AMD,AMD 라이젠5-2세대 3400G (피카소),"104,710","AMD(소켓AM4) / 4코어 / 8스레드 / 메모리 규격 : DDR4 / 탑재 / 2세대(Zen+) / 12nm / 기본 클럭 : 3.7GHz / 최대 클럭 : 4.2GHz / L2 캐시 : 2MB / L3 캐시 : 4MB / TDP : 65W / PCIe3.0 / 2933MHz / AMD 라데온 Vega 11 / 기술 지원 : SMT(하이퍼스레딩) , SenseMI / 쿨러 : Wraith Spire 포함 닫기",https://img.danuri.io/catalog-image/534/176/010/8dd9987e27d84fb9850e616539f7a4af.jpg?shrink=130:130&_v=20260921124734,https://prod.danawa.com/info/?pcode=10176534&cate=112747
115,AMD,AMD 라이젠5-3세대 3600 (마티스),"115,380","AMD(소켓AM4) / 6코어 / 12스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.6GHz / 최대 클럭 : 4.2GHz / L2 캐시 : 3MB / L3 캐시 : 32MB / TDP : 65W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , SMT(하이퍼스레딩) , SenseMI / 쿨러 : Wraith Stealth 포함 닫기",https://img.danuri.io/catalog-image/092/861/010/57d9462a440f40f3b39bff0158d13848.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=10861092&cate=112747
116,AMD,AMD 라이젠9-3세대 3900X (마티스),"1,500,000","AMD(소켓AM4) / 12코어 / 24스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.8GHz / 최대 클럭 : 4.6GHz / L2 캐시 : 6MB / L3 캐시 : 64MB / TDP : 105W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , SMT(하이퍼스레딩) , SenseMI / 쿨러 : Wraith PRISM 포함 / 출시가: 499달러(VAT별도) 닫기",https://img.danuri.io/catalog-image/111/457/008/7a501f31287d44af836da41a35a88ce9.jpg?shrink=130:130&_v=20260921080404,https://prod.danawa.com/info/?pcode=8457111&cate=112747
117,AMD,AMD 라이젠3-2세대 3200G (피카소),"87,700",AMD(소켓AM4) / 4코어 / 4스레드 / 메모리 규격 : DDR4 / 탑재 / 2세대(Zen+) / 12nm / 기본 클럭 : 3.6GHz / 최대 클럭 : 4GHz / L2 캐시 : 2MB / L3 캐시 : 4MB / TDP : 65W / PCIe3.0 / 2933MHz / AMD 라데온 Vega 8 / 기술 지원 : SenseMI / 쿨러 : Wraith Stealth 포함 / 출시가: 99달러(VAT별도) 닫기,https://img.danuri.io/catalog-image/291/460/008/a24eac89501a4973b2fe9a9b5d003cd0.jpg?shrink=130:130&_v=20260921080454,https://prod.danawa.com/info/?pcode=8460291&cate=112747
118,AMD,AMD 라이젠3-3세대 3300X (마티스),"270,000","AMD(소켓AM4) / 4코어 / 8스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.8GHz / 최대 클럭 : 4.3GHz / L2 캐시 : 2MB / L3 캐시 : 16MB / TDP : 65W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , SMT(하이퍼스레딩) , SenseMI / 쿨러 : Wraith Stealth 포함 닫기",https://img.danuri.io/catalog-image/094/625/012/b94dfca8a698495ebe69f829e7f9a324.jpg?shrink=130:130&_v=20260919080510,https://prod.danawa.com/info/?pcode=12625094&cate=112747
119,AMD,AMD 라이젠5-3세대 3600X (마티스),"109,700","AMD(소켓AM4) / 6코어 / 12스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.8GHz / 최대 클럭 : 4.4GHz / L2 캐시 : 3MB / L3 캐시 : 32MB / TDP : 95W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , SMT(하이퍼스레딩) , SenseMI 닫기",https://img.danuri.io/catalog-image/358/024/011/ed17ddf56cf84dcfa5553578d968731d.jpg?shrink=130:130&_v=20260921080456,https://prod.danawa.com/info/?pcode=11024358&cate=112747
120,AMD,AMD 라이젠7-3세대 3700X (마티스),"405,000","AMD(소켓AM4) / 8코어 / 16스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.6GHz / 최대 클럭 : 4.4GHz / L2 캐시 : 4MB / L3 캐시 : 32MB / TDP : 65W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , SMT(하이퍼스레딩) , SenseMI / 쿨러 : Wraith PRISM 포함 닫기",https://img.danuri.io/catalog-image/629/421/009/49cfc462886843688b17aecef812ae48.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=9421629&cate=112747
121,AMD,AMD 라이젠 스레드리퍼 PRO 3955WX (캐슬 픽-W),"903,390",AMD(소켓sWRX8) / 16코어 / 32스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.9GHz / 최대 클럭 : 4.3GHz / L2 캐시 : 8MB / L3 캐시 : 64MB / TDP : 280W / PCIe4.0 / 3200MHz / 기술 지원 : SMT(하이퍼스레딩) / 쿨러 : 미포함 / Memory Guard / 옥타 채널 ECC 메모리 지원 닫기,https://img.danuri.io/catalog-image/257/491/013/1ac620b1977f4e06992493f2903d9f99.jpg?shrink=130:130&_v=20260921110603,https://prod.danawa.com/info/?pcode=13491257&cate=112747
122,AMD,AMD 라이젠7-3세대 3800X (마티스),"560,760","AMD(소켓AM4) / 8코어 / 16스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.9GHz / 최대 클럭 : 4.5GHz / L2 캐시 : 4MB / L3 캐시 : 32MB / TDP : 105W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , SMT(하이퍼스레딩) , SenseMI / 쿨러 : Wraith PRISM 포함 / 출시가: 399달러(VAT별도) 닫기",https://img.danuri.io/catalog-image/781/459/008/884225c71bf94fb59d6945b84b02aa89.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=8459781&cate=112747
123,AMD,AMD 라이젠9-3세대 3950X (마티스),"442,400","AMD(소켓AM4) / 16코어 / 32스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.5GHz / 최대 클럭 : 4.7GHz / L2 캐시 : 8MB / L3 캐시 : 64MB / TDP : 105W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , SMT(하이퍼스레딩) , SenseMI 닫기",https://img.danuri.io/catalog-image/701/026/011/f945558fc5d140df93abab910105a184.jpg?shrink=130:130&_v=20260921080454,https://prod.danawa.com/info/?pcode=11026701&cate=112747
124,AMD,AMD 라이젠 스레드리퍼 PRO 3975WX (캐슬 픽-W),"2,227,200",AMD(소켓sWRX8) / 32코어 / 64스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.5GHz / 최대 클럭 : 4.2GHz / L2 캐시 : 16MB / L3 캐시 : 128MB / TDP : 280W / PCIe4.0 / 3200MHz / 기술 지원 : SMT(하이퍼스레딩) / 쿨러 : 미포함 / Memory Guard / 옥타 채널 ECC 메모리 지원 닫기,https://img.danuri.io/catalog-image/342/614/018/ee370d706e5f4a5c98194c638d04fd35.jpg?shrink=130:130&_v=20260920080519,https://prod.danawa.com/info/?pcode=18614342&cate=112747
125,AMD,AMD 라이젠3-3세대 3100 (마티스),"74,490","AMD(소켓AM4) / 4코어 / 8스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.6GHz / 최대 클럭 : 3.9GHz / L2 캐시 : 2MB / L3 캐시 : 16MB / TDP : 65W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , SMT(하이퍼스레딩) , SenseMI 닫기",https://img.danuri.io/catalog-image/864/200/012/4a3bcfdb3973492d902b44697baed62b.jpg?shrink=130:130&_v=20260921080442,https://prod.danawa.com/info/?pcode=12200864&cate=112747
126,AMD,AMD 라이젠5-3세대 3500 (마티스),"98,940","AMD(소켓AM4) / 6코어 / 6스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.6GHz / 최대 클럭 : 4.1GHz / L2 캐시 : 3MB / L3 캐시 : 16MB / TDP : 65W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , SenseMI 닫기",https://img.danuri.io/catalog-image/140/936/075/6114b15207904c0ab2548a0e7ad0da08.jpg?shrink=130:130&_v=20260919080510,https://prod.danawa.com/info/?pcode=75936140&cate=112747
127,AMD,AMD 라이젠 스레드리퍼 PRO 3995WX (캐슬 픽-W),"12,500,000",AMD(소켓sWRX8) / 64코어 / 128스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 2.7GHz / 최대 클럭 : 4.2GHz / L2 캐시 : 32MB / L3 캐시 : 256MB / TDP : 280W / PCIe4.0 / 3200MHz / 기술 지원 : SMT(하이퍼스레딩) / Memory Guard / 옥타 채널 ECC 메모리 지원 닫기,https://img.danuri.io/catalog-image/296/000/018/06a662eb57bd409f9e43a04bf129c753.jpg?shrink=130:130&_v=20260921080456,https://prod.danawa.com/info/?pcode=18000296&cate=112747
128,AMD,AMD 라이젠 스레드리퍼 3970X (캐슬 픽),"2,655,050","AMD(소켓sTRX4) / 32코어 / 64스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.7GHz / 최대 클럭 : 4.5GHz / L2 캐시 : 16MB / L3 캐시 : 128MB / TDP : 280W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , SMT(하이퍼스레딩) , SenseMI / 쿼드 채널 ECC 메모리 지원 닫기",https://img.danuri.io/catalog-image/716/079/014/f972cc51840844e8aa6ca4bc95429867.jpg?shrink=130:130&_v=20260919080636,https://prod.danawa.com/info/?pcode=14079716&cate=112747
129,AMD,AMD 라이젠 스레드리퍼 3960X (캐슬 픽),"1,465,780","AMD(소켓sTRX4) / 24코어 / 48스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.8GHz / 최대 클럭 : 4.5GHz / L2 캐시 : 12MB / L3 캐시 : 128MB / TDP : 280W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , SMT(하이퍼스레딩) , SenseMI / 쿼드 채널 ECC 메모리 지원 닫기",https://img.danuri.io/catalog-image/356/035/011/0e81985fd22c441cbc37acddad3998ef.jpg?shrink=130:130&_v=20260918080519,https://prod.danawa.com/info/?pcode=11035356&cate=112747
130,AMD,AMD 라이젠9-3세대 3900XT (마티스),"500,000","AMD(소켓AM4) / 12코어 / 24스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.8GHz / 최대 클럭 : 4.7GHz / L2 캐시 : 6MB / L3 캐시 : 64MB / TDP : 105W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , SMT(하이퍼스레딩) , SenseMI 닫기",https://img.danuri.io/catalog-image/828/338/012/a6d3a3d15cd84ec6b24c0841c3966910.jpg?shrink=130:130&_v=20260907080619,https://prod.danawa.com/info/?pcode=12338828&cate=112747
131,AMD,AMD 라이젠7-3세대 3800XT (마티스),"166,250","AMD(소켓AM4) / 8코어 / 16스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.9GHz / 최대 클럭 : 4.7GHz / L2 캐시 : 4MB / L3 캐시 : 32MB / TDP : 105W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , SMT(하이퍼스레딩) , SenseMI 닫기",https://img.danuri.io/catalog-image/966/338/012/5c0c86bef5de4be282dced1da3403671.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=12338966&cate=112747
132,AMD,AMD 라이젠5-3세대 3500X (마티스),"113,540","AMD(소켓AM4) / 6코어 / 6스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.6GHz / 최대 클럭 : 4.1GHz / L2 캐시 : 3MB / L3 캐시 : 32MB / TDP : 65W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , SenseMI 닫기",https://img.danuri.io/catalog-image/591/744/017/bfabea40e6964794b5268c0a65aa62cd.jpg?shrink=130:130&_v=20260921080442,https://prod.danawa.com/info/?pcode=17744591&cate=112747
133,AMD,AMD 라이젠5-3세대 3600XT (마티스),"106,880","AMD(소켓AM4) / 6코어 / 12스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.8GHz / 최대 클럭 : 4.5GHz / L2 캐시 : 3MB / L3 캐시 : 32MB / TDP : 95W / PCIe4.0 / 3200MHz / 기술 지원 : StoreMI , SMT(하이퍼스레딩) , SenseMI 닫기",https://img.danuri.io/catalog-image/050/339/012/c3a9f495589447a8b3135c43a2c83b14.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=12339050&cate=112747
134,AMD,AMD 라이젠5-3세대 4600G (르누아르),"8,530","AMD(소켓AM4) / 6코어 / 12스레드 / 메모리 규격 : DDR4 / 탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.7GHz / 최대 클럭 : 4.2GHz / L2 캐시 : 3MB / L3 캐시 : 8MB / TDP : 65W / PCIe3.0 / 3200MHz / AMD 라데온 그래픽 7 / 기술 지원 : StoreMI , SMT(하이퍼스레딩) / PBO 지원 닫기",https://img.danuri.io/catalog-image/790/287/017/1dc92ad1933f4da593c2b3b6dfddf4b9.jpg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=17287790&cate=112747
135,AMD,AMD 라이젠3-3세대 4100 (르누아르-X),"81,000","AMD(소켓AM4) / 4코어 / 8스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.8GHz / 최대 클럭 : 4.0GHz / L2 캐시 : 2MB / L3 캐시 : 4MB / TDP : 65W / PCIe3.0 / 3200MHz / 기술 지원 : AMD Ryzen Master , StoreMI , VR Ready 프리미엄 , SMT(하이퍼스레딩) / 쿨러 : Wraith Stealth 포함 / 출시가: 99달러(VAT별도) 닫기",https://img.danuri.io/catalog-image/590/740/016/a85145f2917a472ea1787349f7b8c979.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=16740590&cate=112747
136,AMD,AMD 라이젠5 PRO 4650G (르누아르),"220,000","AMD(소켓AM4) / 6코어 / 12스레드 / 메모리 규격 : DDR4 / 탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.7GHz / 최대 클럭 : 4.2GHz / L2 캐시 : 3MB / L3 캐시 : 8MB / TDP : 65W / PCIe3.0 / 3200MHz / AMD 라데온 그래픽 7 / 기술 지원 : SMT(하이퍼스레딩) / 쿨러 : Wraith Stealth 포함 / 시네벤치R23(싱글) : 1256 / 시네벤치R23(멀티) : 9173 / Memory Guard, GuardMI 지원 닫기",https://img.danuri.io/catalog-image/443/876/011/e61a2aaa3899440790e36ea8816104f8.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=11876443&cate=112747
137,AMD,AMD 라이젠5-3세대 4500 (르누아르-X),"103,630","AMD(소켓AM4) / 6코어 / 12스레드 / 메모리 규격 : DDR4 / 미탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.6GHz / 최대 클럭 : 4.1GHz / L2 캐시 : 3MB / L3 캐시 : 8MB / TDP : 65W / PCIe3.0 / 3200MHz / 기술 지원 : AMD Ryzen Master , StoreMI , VR Ready 프리미엄 , SMT(하이퍼스레딩) 닫기",https://img.danuri.io/catalog-image/596/950/016/27cfae8b553b4c9da1f384289e556fd0.jpg?shrink=130:130&_v=20260918080512,https://prod.danawa.com/info/?pcode=16950596&cate=112747
138,AMD,AMD 라이젠7 PRO 4750G (르누아르),"273,270","AMD(소켓AM4) / 8코어 / 16스레드 / 메모리 규격 : DDR4 / 탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.6GHz / 최대 클럭 : 4.4GHz / L2 캐시 : 4MB / L3 캐시 : 8MB / TDP : 65W / PCIe3.0 / 3200MHz / AMD 라데온 그래픽 8 / 기술 지원 : SMT(하이퍼스레딩) / Memory Guard, GuardMI 지원 닫기",https://img.danuri.io/catalog-image/365/276/015/bd87550f1c0a48b995c03e8c53fc9d2d.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=15276365&cate=112747
139,AMD,AMD 라이젠3 PRO 4350G (르누아르),"104,990","AMD(소켓AM4) / 4코어 / 8스레드 / 메모리 규격 : DDR4 / 탑재 / 3세대(Zen2) / 7nm / 기본 클럭 : 3.8GHz / 최대 클럭 : 4.0GHz / L2 캐시 : 2MB / L3 캐시 : 4MB / TDP : 65W / PCIe3.0 / 3200MHz / AMD 라데온 그래픽 6 / 기술 지원 : SMT(하이퍼스레딩) / Memory Guard, GuardMI 지원 닫기",https://img.danuri.io/catalog-image/354/704/018/6d9a68bd6d2c438daf01dbfe73c1ab93.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=18704354&cate=112747
140,AMD,AMD 라이젠5-4세대 5500GT (세잔),"194,580","AMD(소켓AM4) / 6코어 / 12스레드 / 메모리 규격 : DDR4 / 탑재 / 4세대(Zen3) / 7nm / 기본 클럭 : 3.6GHz / 최대 클럭 : 4.4GHz / L2 캐시 : 3MB / L3 캐시 : 16MB / TDP : 65W / PCIe3.0 / 3200MHz / AMD 라데온 그래픽 / 기술 지원 : AMD Ryzen Master , SMT(하이퍼스레딩) , SenseMI / 쿨러 : Wraith Stealth 포함 / 시네벤치R23(멀티) : 6905 닫기",https://img.danuri.io/catalog-image/171/218/054/897e8c2c8f4b459eb9972f5f9a0bf661.jpg?shrink=130:130&_v=20260921142328,https://prod.danawa.com/info/?pcode=54218171&cate=112747
