번호,제조사,제품명,가격,세부스펙,이미지,상품주소
151,SuperFlower,SuperFlower SF-850F14HG LEADEX III GOLD 블랙 PCIE5,"199,780",ATX 파워 / 850W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / ETA인증 : A / +12V 싱글레일 / 액티브PFC / 130mm 팬 / 깊이 : 160mm / 무상 10년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12VHPWR 1개 / PCIe 8핀(6+2) : 6개 / SATA : 9개 / IDE 4핀 : 4개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 프리볼트 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/651/315/020/2b664f3e7b7644bf997273d077f16c9b.jpg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=20315651&cate=112777
152,SuperFlower,SuperFlower SF-850F14TP LEADEX V PRO PLATINUM 블랙,"240,800",ATX 파워 / 850W / 80 PLUS 플래티넘 / 케이블연결 : 풀모듈러 / 전압변동 : ±0.2% / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 130mm / 무상 10년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 8핀(6+2) : 8개 / SATA : 9개 / IDE 4핀 : 4개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 프리볼트 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/862/298/015/6f4ae32bcd234644999230d5cb41bae4.jpg?shrink=130:130&_v=20260919080509,https://prod.danawa.com/info/?pcode=15298862&cate=112777
153,SuperFlower,SuperFlower SF-850F14PE LEADEX VI PRO PLATINUM PCIE5,"182,490",ATX 파워 / 850W / 80 PLUS 플래티넘 / 케이블연결 : 풀모듈러 / 전압변동 : ±0.5% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 150mm / 무상 10년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12VHPWR 1개 / PCIe 8핀(6+2) : 6개 / SATA : 9개 / IDE 4핀 : 4개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 프리볼트 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/146/227/019/2f72746e72824942bb6f4f2d219e7d77.jpg?shrink=130:130&_v=20260921080442,https://prod.danawa.com/info/?pcode=19227146&cate=112777
154,SuperFlower,SuperFlower SF-850F14TP LEADEX V PRO PLATINUM 화이트,"269,500",ATX 파워 / 850W / 80 PLUS 플래티넘 / 케이블연결 : 풀모듈러 / 전압변동 : ±0.4% / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 130mm / 무상 10년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 8핀(6+2) : 8개 / SATA : 9개 / IDE 4핀 : 4개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 프리볼트 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/550/054/016/ca24e45cf1654b6f902f03784c289cc6.jpg?shrink=130:130&_v=20260920080524,https://prod.danawa.com/info/?pcode=16054550&cate=112777
155,SuperFlower,SuperFlower SF-600R14SE Silver Green FX (중고),"29,900",ATX 파워 / 600W / 80 PLUS 실버 / 케이블연결 : 케이블일체형 / +12V 싱글레일 / 액티브PFC / 120mm 팬 / 깊이 : 145mm / 무상 7년 / [커넥터] 메인전원 : 24핀(20+4) / PCIe 8핀(6+2) : 2개 / SATA : 5개 / IDE 4핀 : 4개 / [부가기능] 대기전력 1W 미만 / 프리볼트 닫기,https://img.danuri.io/catalog-image/172/743/123/57e56c73b87d48d28edd3e78ea6b793b.jpg?shrink=130:130&_v=20260921080457,https://prod.danawa.com/info/?pcode=123743172&cate=112777
156,SuperFlower,SuperFlower SF-850F14MT LEADEX SILVER (중고),"71,900",ATX 파워 / 850W / 80 PLUS 실버 / 케이블연결 : 풀모듈러 / +12V 싱글레일 / +12V 가용률 : 99% / 액티브PFC / PF(역률) : 99% / 140mm 팬 / 깊이 : 165mm / 무상 7년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / PCIe 8핀(6+2) : 4개 / SATA : 9개 / IDE 4핀 : 4개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 수동 팬 조절 / 대기전력 1W 미만 닫기,https://img.danuri.io/catalog-image/416/743/123/9e064138f1ff4419bc176cf80840f191.jpg?shrink=130:130&_v=20260921080442,https://prod.danawa.com/info/?pcode=123743416&cate=112777
157,SuperFlower,SuperFlower SF-500R14SE Silver Green FX (중고),"25,900",ATX 파워 / 500W / 80 PLUS 실버 / 케이블연결 : 케이블일체형 / +12V 싱글레일 / 액티브PFC / 120mm 팬 / 깊이 : 145mm / 무상 7년 / [커넥터] 메인전원 : 24핀(20+4) / PCIe 8핀(6+2) : 2개 / SATA : 4개 / IDE 4핀 : 3개 / [부가기능] 대기전력 1W 미만 / 프리볼트 닫기,https://img.danuri.io/catalog-image/168/743/123/13069e4bbc9b4c718743b2de065ebc80.jpg?shrink=130:130&_v=20260921080622,https://prod.danawa.com/info/?pcode=123743168&cate=112777
158,SuperFlower,SuperFlower SF-500R12N (중고),"17,000",ATX 파워 / 500W / 케이블연결 : 케이블일체형 / +12V 싱글레일 / 120mm 팬 / 무상 3년 / [커넥터] 메인전원 : 24핀(20+4) / PCIe 8핀(6+2) : 1개 / PCIe 6핀 : 1개 / SATA : 4개 / IDE 4핀 : 2개 / [부가기능] 대기전력 1W 미만 닫기,https://img.danuri.io/catalog-image/703/762/123/74e34e1dc0414db6aec9fbba8d39efd8.jpg?shrink=130:130&_v=20260921114318,https://prod.danawa.com/info/?pcode=123762703&cate=112777
159,잘만,잘만 MegaMax II 700W 80PLUS브론즈 ATX3.1,"67,040","ATX 파워 / 700W / 80 PLUS 브론즈 / ETA인증 : SILVER / LAMBDA인증 : A- / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 7년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : 8핀x1, (4+4)핀x1 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 2개 / SATA : 6개 / IDE 4핀 : 4개 / FDD : 1개 / [부가기능] 대기전력 1W 미만 / 플랫케이블 닫기",https://img.danuri.io/catalog-image/925/056/074/35e02804b8e94ad6a7a201cb081611a1.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=74056925&cate=112777
160,잘만,잘만 GigaMax III 850W 80PLUS브론즈 모듈러 ATX3.1,"90,010","ATX 파워 / 850W / 80 PLUS 브론즈 / 케이블연결 : 세미모듈러 / ETA인증 : SILVER / LAMBDA인증 : STANDARD++ / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 7년 / [커넥터] 메인전원 : 24핀 / 보조전원 : 8핀x1, (4+4)핀x1 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 4개 / SATA : 6개 / IDE 4핀 : 3개 / [부가기능] 대기전력 1W 미만 / 플랫케이블 / [변경사항] 24년 4월 ATX 3.0 → ATX 3.1 인증추가로 변경 / PCIe 16핀(12+4) 12VHPWR → 12V2x6로 변경 닫기",https://img.danuri.io/catalog-image/807/615/029/2530ba31f1324951b2f07dc0aa823b5d.jpg?shrink=130:130&_v=20260921143308,https://prod.danawa.com/info/?pcode=29615807&cate=112777
161,잘만,잘만 EcoMax 500W,"35,830",ATX 파워 / 500W / 케이블연결 : 케이블일체형 / +12V 다중레일 / +12V 가용률 : 91% / 120mm 팬 / 깊이 : 140mm / 무상 3년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x1 / PCIe 8핀(6+2) : 2개 / SATA : 4개 / IDE 4핀 : 3개 / [부가기능] 대기전력 1W 미만 닫기,https://img.danuri.io/catalog-image/861/216/006/5247871dffc8448f8e433a20f25a646c.jpg?shrink=130:130&_v=20260921080457,https://prod.danawa.com/info/?pcode=6216861&cate=112777
162,잘만,잘만 MegaMax 600W 80PLUS스탠다드,"49,840","ATX 파워 / 600W / 80 PLUS 스탠다드 / 케이블연결 : 케이블일체형 / +12V 싱글레일 / +12V 가용률 : 90% / 액티브PFC / PF(역률) : 98% / 120mm 팬 / 깊이 : 140mm / 무상 6년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : 8핀x1, 4핀x1 / PCIe 8핀(6+2) : 2개 / SATA : 6개 / IDE 4핀 : 4개 / FDD : 1개 / [부가기능] 자동 팬 조절 / 대기전력 1W 미만 / 플랫케이블 닫기",https://img.danuri.io/catalog-image/200/174/010/1f1527df4a484a21bf880a477c05ca9c.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=10174200&cate=112777
163,잘만,잘만 TeraMax II SE 1000W 80PLUS골드 풀모듈러 ATX3.1 블랙,"147,200",ATX 파워 / 1000W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / ETA인증 : PLATINUM / LAMBDA인증 : A- / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 10년 / [커넥터] 메인전원 : 24핀 / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 4개 / SATA : 12개 / IDE 4핀 : 3개 / FDD : 1개 / [부가기능] 대기전력 1W 미만 / 프리볼트 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/575/529/089/a78b92247b6548fba93be62704243bb7.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=89529575&cate=112777
164,잘만,잘만 EcoMax 700W,"46,900","ATX 파워 / 700W / +12V 싱글레일 / +12V 가용률 : 85% / 120mm 팬 / 깊이 : 140mm / 무상 3년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : 8핀x1, (4+4)핀x1 / PCIe 8핀(6+2) : 4개 / SATA : 5개 / IDE 4핀 : 3개 / [부가기능] 대기전력 1W 미만 닫기",https://img.danuri.io/catalog-image/259/998/014/54a2fb106b574617bf160076f8f39c89.jpg?shrink=130:130&_v=20260921102625,https://prod.danawa.com/info/?pcode=14998259&cate=112777
165,잘만,잘만 DecaMax 700W 80PLUS스탠다드,"51,400","ATX 파워 / 700W / 80 PLUS 스탠다드 / +12V 싱글레일 / +12V 가용률 : 91% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 6년 / [커넥터] 메인전원 : 24핀 / 보조전원 : 8핀x1, 4핀x1 / PCIe 8핀(6+2) : 4개 / SATA : 6개 / IDE 4핀 : 3개 / [부가기능] 대기전력 1W 미만 / 플랫케이블 닫기",https://img.danuri.io/catalog-image/173/617/049/15e12269689743f8b8392ba6acd06ef9.jpg?shrink=130:130&_v=20260921080455,https://prod.danawa.com/info/?pcode=49617173&cate=112777
166,잘만,잘만 EcoMax 600W,"41,200",ATX 파워 / 600W / 케이블연결 : 케이블일체형 / +12V 다중레일 / +12V 가용률 : 90% / 120mm 팬 / 깊이 : 140mm / 무상 3년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x1 / PCIe 8핀(6+2) : 2개 / SATA : 4개 / IDE 4핀 : 3개 / [부가기능] 대기전력 1W 미만 / 벌크 여부 확인요망 닫기,https://img.danuri.io/catalog-image/877/216/006/a93d118510714fc5aa15766c49ff8f07.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=6216877&cate=112777
167,잘만,잘만 ACRUX II 1200W 80PLUS플래티넘 풀모듈러 ATX3.1,"234,000",ATX 파워 / 1200W / 80 PLUS 플래티넘 / 케이블연결 : 풀모듈러 / ETA인증 : PLATINUM / LAMBDA인증 : A+ / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 10년 / 메인전원 : 24핀 / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 4개 / SATA : 12개 / IDE 4핀 : 3개 / FDD : 1개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 대기전력 1W 미만 / 프리볼트 닫기,https://img.danuri.io/catalog-image/138/720/101/8ac77aa4fd75406499af622ba9e378b2.jpg?shrink=130:130&_v=20260921080457,https://prod.danawa.com/info/?pcode=101720138&cate=112777
168,잘만,잘만 MegaMax II 800W 80PLUS브론즈 ATX3.1,"78,320","ATX 파워 / 800W / 80 PLUS 브론즈 / ETA인증 : SILVER / LAMBDA인증 : A- / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 7년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : 8핀x1, (4+4)핀x1 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 2개 / SATA : 8개 / IDE 4핀 : 4개 / FDD : 1개 / [부가기능] 대기전력 1W 미만 / 플랫케이블 닫기",https://img.danuri.io/catalog-image/946/056/074/57d3365df7344479aa472b4e8d707fee.jpg?shrink=130:130&_v=20260921080442,https://prod.danawa.com/info/?pcode=74056946&cate=112777
169,잘만,잘만 MegaMax 800W 80PLUS스탠다드,"63,590","ATX 파워 / 800W / 80 PLUS 스탠다드 / 케이블연결 : 케이블일체형 / +12V 싱글레일 / +12V 가용률 : 90% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 6년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : 8핀x1, (4+4)핀x1 / PCIe 8핀(6+2) : 4개 / SATA : 8개 / IDE 4핀 : 4개 / FDD : 1개 / [부가기능] 대기전력 1W 미만 / 플랫케이블 닫기",https://img.danuri.io/catalog-image/305/786/015/3f7f6e3f79534e84a61c4bf0f9cc5ae1.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=15786305&cate=112777
170,잘만,잘만 MegaMax II 600W 80PLUS브론즈 ATX3.1,"56,020","ATX 파워 / 600W / 80 PLUS 브론즈 / ETA인증 : SILVER / LAMBDA인증 : A / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 7년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : 8핀x1, 4핀x1 / PCIe 8핀(6+2) : 2개 / SATA : 6개 / IDE 4핀 : 4개 / FDD : 1개 / [부가기능] 대기전력 1W 미만 / 플랫케이블 닫기",https://img.danuri.io/catalog-image/904/056/074/9234a5a225c545078818442bcf5aef29.jpg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=74056904&cate=112777
171,잘만,잘만 GigaMax III 750W 80PLUS브론즈 모듈러 ATX3.1,"77,390","ATX 파워 / 750W / 80 PLUS 브론즈 / 케이블연결 : 세미모듈러 / ETA인증 : SILVER / LAMBDA인증 : STANDARD++ / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 7년 / [커넥터] 메인전원 : 24핀 / 보조전원 : 8핀x1, (4+4)핀x1 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 4개 / SATA : 6개 / IDE 4핀 : 3개 / [부가기능] 대기전력 1W 미만 / 플랫케이블 / [변경사항] 24년 10월 ATX 3.0 → ATX 3.1 인증추가로 변경 / PCIe 16핀(12+4) 12VHPWR → 12V2x6로 변경 닫기",https://img.danuri.io/catalog-image/753/615/029/49257e5649b44e229621212afac0469f.jpg?shrink=130:130&_v=20260921142858,https://prod.danawa.com/info/?pcode=29615753&cate=112777
172,잘만,잘만 DecaMax 600W 80PLUS스탠다드,"47,490",ATX 파워 / 600W / 80 PLUS 스탠다드 / +12V 싱글레일 / +12V 가용률 : 91% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 6년 / [커넥터] 메인전원 : 24핀 / 보조전원 : (4+4)핀x1 / PCIe 8핀(6+2) : 2개 / SATA : 6개 / IDE 4핀 : 3개 / [부가기능] 대기전력 1W 미만 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/028/609/049/460008ed3aee4c429b0fd7db107dcb6d.jpg?shrink=130:130&_v=20260921080442,https://prod.danawa.com/info/?pcode=49609028&cate=112777
173,잘만,잘만 MegaMax 700W 80PLUS스탠다드,"58,390","ATX 파워 / 700W / 80 PLUS 스탠다드 / 케이블연결 : 케이블일체형 / +12V 싱글레일 / +12V 가용률 : 90% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 6년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : 8핀x1, (4+4)핀x1 / PCIe 8핀(6+2) : 4개 / SATA : 6개 / IDE 4핀 : 4개 / FDD : 1개 / [부가기능] 자동 팬 조절 / 대기전력 1W 미만 / 플랫케이블 닫기",https://img.danuri.io/catalog-image/248/174/010/d01a4d34eb0c445485f391bf85f0ee93.jpg?shrink=130:130&_v=20260921080455,https://prod.danawa.com/info/?pcode=10174248&cate=112777
174,잘만,잘만 GigaMax III 650W 80PLUS브론즈 모듈러 ATX3.1,"67,420","ATX 파워 / 650W / 80 PLUS 브론즈 / 케이블연결 : 세미모듈러 / ETA인증 : SILVER / LAMBDA인증 : STANDARD++ / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 7년 / [커넥터] 메인전원 : 24핀 / 보조전원 : 8핀x1, (4+4)핀x1 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 2개 / SATA : 6개 / IDE 4핀 : 3개 / [부가기능] 대기전력 1W 미만 / [변경사항] 24년 10월 ATX 3.0 → ATX 3.1 인증추가로 변경 / PCIe 16핀(12+4) 12VHPWR → 12V2x6로 변경 닫기",https://img.danuri.io/catalog-image/193/996/031/d01647ea3e0440d3a5ef2d67abc4a7d0.jpg?shrink=130:130&_v=20260921080457,https://prod.danawa.com/info/?pcode=31996193&cate=112777
175,잘만,잘만 GigaMax III 850W 80PLUS브론즈 모듈러 ATX3.1 화이트,"92,670","ATX 파워 / 850W / 80 PLUS 브론즈 / 케이블연결 : 세미모듈러 / ETA인증 : SILVER / LAMBDA인증 : STANDARD++ / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 7년 / [커넥터] 메인전원 : 24핀 / 보조전원 : 8핀x1, (4+4)핀x1 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 4개 / SATA : 6개 / IDE 4핀 : 3개 / [부가기능] 대기전력 1W 미만 / 플랫케이블 닫기",https://img.danuri.io/catalog-image/329/566/094/6310cc88fdb745f5848ae2338e833d42.jpg?shrink=130:130&_v=20260921080622,https://prod.danawa.com/info/?pcode=94566329&cate=112777
176,잘만,잘만 MegaMax ET 700W 80PLUS스탠다드,"53,680","ATX 파워 / 700W / 80 PLUS 스탠다드 / 케이블연결 : 케이블일체형 / +12V 싱글레일 / +12V 가용률 : 90% / 액티브PFC / PF(역률) : 98% / 120mm 팬 / 깊이 : 140mm / 무상 5년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : 8핀x1, (4+4)핀x1 / PCIe 8핀(6+2) : 4개 / SATA : 6개 / IDE 4핀 : 3개 / FDD : 1개 / [부가기능] 자동 팬 조절 / 대기전력 1W 미만 닫기",https://img.danuri.io/catalog-image/220/122/017/4e5fb2820bd840808872bf14565b91de.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=17122220&cate=112777
177,잘만,잘만 ZM500W-XEII,"36,740",ATX 파워 / 500W / +12V 싱글레일 / +12V 가용률 : 90% / 120mm 팬 / 깊이 : 150mm / 무상 3년 / [커넥터] 메인전원 : 24핀 / 보조전원 : (4+4)핀x1 / PCIe 8핀(6+2) : 2개 / SATA : 4개 / IDE 4핀 : 3개 / [부가기능] 대기전력 1W 미만 닫기,https://img.danuri.io/catalog-image/339/105/092/ade931dc8fd64b679581cfa9607af091.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=92105339&cate=112777
178,잘만,잘만 DecaMax 500W 80PLUS스탠다드,"43,220",ATX 파워 / 500W / 80 PLUS 스탠다드 / +12V 싱글레일 / +12V 가용률 : 91% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 6년 / [커넥터] 메인전원 : 24핀 / 보조전원 : (4+4)핀x1 / PCIe 8핀(6+2) : 2개 / SATA : 4개 / IDE 4핀 : 3개 / [부가기능] 대기전력 1W 미만 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/795/601/049/9ab99c32e0794154b56170ddf63ab92d.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=49601795&cate=112777
179,잘만,잘만 ACRUX II 1000W 80PLUS플래티넘 풀모듈러 ATX3.1,"212,000",ATX 파워 / 1000W / 80 PLUS 플래티넘 / 케이블연결 : 풀모듈러 / ETA인증 : TITANIUM / LAMBDA인증 : A+ / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 10년 / 메인전원 : 24핀 / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 4개 / SATA : 12개 / IDE 4핀 : 3개 / FDD : 1개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 대기전력 1W 미만 / 프리볼트 닫기,https://img.danuri.io/catalog-image/540/696/101/f38e70d483f7470ab2ffd5fe7bd601cf.jpg?shrink=130:130&_v=20260921080457,https://prod.danawa.com/info/?pcode=101696540&cate=112777
180,잘만,잘만 TeraMax II SE 850W 80PLUS골드 풀모듈러 ATX3.1 블랙,"126,880",ATX 파워 / 850W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / ETA인증 : GOLD / LAMBDA인증 : A / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 10년 / [커넥터] 메인전원 : 24핀 / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 4개 / SATA : 12개 / IDE 4핀 : 3개 / FDD : 1개 / [부가기능] 대기전력 1W 미만 / 프리볼트 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/503/529/089/a4586c74272b4dbb919e2538fc02478b.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=89529503&cate=112777
181,잘만,잘만 MegaMax 500W 80PLUS스탠다드,"44,830","ATX 파워 / 500W / 80 PLUS 스탠다드 / 케이블연결 : 케이블일체형 / +12V 싱글레일 / +12V 가용률 : 90% / 액티브PFC / PF(역률) : 98% / 120mm 팬 / 깊이 : 140mm / 무상 6년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : 8핀x1, 4핀x1 / PCIe 8핀(6+2) : 2개 / SATA : 6개 / IDE 4핀 : 3개 / [부가기능] 자동 팬 조절 / 대기전력 1W 미만 / 플랫케이블 닫기",https://img.danuri.io/catalog-image/137/174/010/06de5095c94d46ed8982a4ccf2ffc9cb.jpg?shrink=130:130&_v=20260921081041,https://prod.danawa.com/info/?pcode=10174137&cate=112777
182,잘만,잘만 MegaMax ET 600W 80PLUS스탠다드,"49,200","ATX 파워 / 600W / 80 PLUS 스탠다드 / 케이블연결 : 케이블일체형 / +12V 싱글레일 / +12V 가용률 : 90% / 액티브PFC / PF(역률) : 98% / 120mm 팬 / 깊이 : 140mm / 무상 5년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : 8핀x1, (4+4)핀x1 / PCIe 8핀(6+2) : 2개 / SATA : 6개 / IDE 4핀 : 3개 / FDD : 1개 / [부가기능] 자동 팬 조절 / 대기전력 1W 미만 닫기",https://img.danuri.io/catalog-image/130/122/017/33e04175c8a64cfb85db084d3a392ddb.jpg?shrink=130:130&_v=20260921131223,https://prod.danawa.com/info/?pcode=17122130&cate=112777
183,잘만,잘만 Wattbit II 500W,"38,800",ATX 파워 / 500W / 케이블연결 : 케이블일체형 / +12V 싱글레일 / +12V 가용률 : 90% / 120mm 팬 / 깊이 : 140mm / 무상 3년 / [커넥터] 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x1 / PCIe 8핀(6+2) : 2개 / SATA : 4개 / IDE 4핀 : 3개 / [부가기능] 대기전력 1W 미만 닫기,https://img.danuri.io/catalog-image/939/023/012/664e397fe4fc4b339be09b794a883618.jpg?shrink=130:130&_v=20260921080457,https://prod.danawa.com/info/?pcode=12023939&cate=112777
184,잘만,잘만 TeraMax II SE 750W 80PLUS골드 풀모듈러 ATX3.1 블랙,"122,100",ATX 파워 / 750W / 80 PLUS 골드 / 케이블연결 : 풀모듈러 / ETA인증 : GOLD / LAMBDA인증 : A / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 10년 / [커넥터] 메인전원 : 24핀 / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 3개 / SATA : 8개 / IDE 4핀 : 3개 / FDD : 1개 / [부가기능] 대기전력 1W 미만 / 프리볼트 / 플랫케이블 닫기,https://img.danuri.io/catalog-image/350/529/089/e7267c5d1b4642c4837d272dd1dd475e.jpg?shrink=130:130&_v=20260921080454,https://prod.danawa.com/info/?pcode=89529350&cate=112777
185,잘만,잘만 ACRUX II 850W 80PLUS플래티넘 풀모듈러 ATX3.1,"190,000",ATX 파워 / 850W / 80 PLUS 플래티넘 / 케이블연결 : 풀모듈러 / ETA인증 : PLATINUM / LAMBDA인증 : A+ / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / PF(역률) : 99% / 120mm 팬 / 깊이 : 140mm / 무상 10년 / 메인전원 : 24핀 / 보조전원 : (4+4)핀x2 / PCIe 16핀(12+4) : 12V2x6 1개 / PCIe 8핀(6+2) : 4개 / SATA : 12개 / IDE 4핀 : 3개 / FDD : 1개 / [부가기능] 팬리스모드 / 자동 팬 조절 / 대기전력 1W 미만 / 프리볼트 닫기,https://img.danuri.io/catalog-image/942/690/101/5258fc21678d4c319a73131652092463.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=101690942&cate=112777
186,잘만,잘만 ZM700W-XEII,"47,100","ATX 파워 / 700W / +12V 싱글레일 / +12V 가용률 : 90% / 120mm 팬 / 깊이 : 150mm / 무상 3년 / [커넥터] 메인전원 : 24핀 / 보조전원 : 8핀x1, (4+4)핀x1 / PCIe 8핀(6+2) : 4개 / SATA : 5개 / IDE 4핀 : 3개 / [부가기능] 대기전력 1W 미만 닫기",https://img.danuri.io/catalog-image/531/105/092/4d0754985aaa461f87e2f14cb1bfb91b.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=92105531&cate=112777
